"hour","period","load_Q10","load_median","load_Q90","day_type","cluster","cluster_name","geography","Day.type"
21,"Historic (April 2016-2019)",14580.4,15960,17176.2,"workday",3,"Mild","Norway","workday - Historic (April 2016-2019)"
22,"Apr-20",14151,15205,16686.2,"workday",3,"Mild","Norway","workday - April 2020"
22,"Historic (April 2016-2019)",14184,15488,16673.6,"workday",3,"Mild","Norway","workday - Historic (April 2016-2019)"
23,"Apr-20",13647.2,14630,16046.8,"workday",3,"Mild","Norway","workday - April 2020"
23,"Historic (April 2016-2019)",13075.6,14728,16046,"workday",3,"Mild","Norway","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",12140,14120,15204.2,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",11778.4,13945,14887.4,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",11685.6,13773,14841.4,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",11653.4,13786,14732,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",11721.8,13819,14963,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",11800.2,13864,15106.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",12038.4,14139,15216.8,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",12396.6,14463,15475.2,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",12825.4,14898,15942.4,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",13017.2,15267,16329,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",13146.4,15353,16499.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",13005.6,15247,16586.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",12797.2,15032,16395,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",12580.2,14829,16310.4,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",12388.2,14611,15997.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",12398.8,14386,15871.2,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",12363.4,14429,15839.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",12531.2,14642,15861.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",12742.4,14711,16071.8,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",12969.6,14776,16142,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",13040.8,15066,16217.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",13107.4,15199,16249.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",12762,14814,15880.6,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",12367.6,14347,15408.2,"weekend",3,"Mild","Norway","weekend - Historic (April 2016-2019)"
0,"Apr-20",13919,15410,16444,"workday",1,"Severe","Poland","workday - April 2020"
0,"Historic (April 2016-2019)",14402,16517,17268,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
1,"Apr-20",13489,14886,15834,"workday",1,"Severe","Poland","workday - April 2020"
1,"Historic (April 2016-2019)",14051,15953,16703,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
2,"Apr-20",13222,14564,15432,"workday",1,"Severe","Poland","workday - April 2020"
2,"Historic (April 2016-2019)",13807,15675,16369,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
3,"Apr-20",13266,14585,15335,"workday",1,"Severe","Poland","workday - April 2020"
3,"Historic (April 2016-2019)",13863,15689,16447,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
4,"Apr-20",13502,14659,15561,"workday",1,"Severe","Poland","workday - April 2020"
4,"Historic (April 2016-2019)",14197,15909,16648,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
5,"Apr-20",13881,14773,15907,"workday",1,"Severe","Poland","workday - April 2020"
5,"Historic (April 2016-2019)",14827,16115,17077,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
6,"Apr-20",15812,16392,17355,"workday",1,"Severe","Poland","workday - April 2020"
6,"Historic (April 2016-2019)",17399,18329,19086,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
7,"Apr-20",17464,18268,18873,"workday",1,"Severe","Poland","workday - April 2020"
7,"Historic (April 2016-2019)",19641,20410,21252,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
8,"Apr-20",18353,19299,19804,"workday",1,"Severe","Poland","workday - April 2020"
8,"Historic (April 2016-2019)",20696,21405,22276,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
9,"Apr-20",18780,19670,20010,"workday",1,"Severe","Poland","workday - April 2020"
9,"Historic (April 2016-2019)",20998,21654,22505,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
10,"Apr-20",18905,19680,20080,"workday",1,"Severe","Poland","workday - April 2020"
10,"Historic (April 2016-2019)",20786,21539,22377,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
11,"Apr-20",18900,19904,20237,"workday",1,"Severe","Poland","workday - April 2020"
11,"Historic (April 2016-2019)",21051,21772,22616,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
12,"Apr-20",18691,19700,20198,"workday",1,"Severe","Poland","workday - April 2020"
12,"Historic (April 2016-2019)",21012,21788,22627,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
13,"Apr-20",18591,19491,20013,"workday",1,"Severe","Poland","workday - April 2020"
13,"Historic (April 2016-2019)",20952,21676,22569,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
14,"Apr-20",18136,19052,19496,"workday",1,"Severe","Poland","workday - April 2020"
14,"Historic (April 2016-2019)",20583,21293,21980,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
15,"Apr-20",18062,18773,19351,"workday",1,"Severe","Poland","workday - April 2020"
15,"Historic (April 2016-2019)",20345,21166,21715,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
16,"Apr-20",17859,18348,19046,"workday",1,"Severe","Poland","workday - April 2020"
16,"Historic (April 2016-2019)",19999,20832,21456,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
17,"Apr-20",17882,18199,18979,"workday",1,"Severe","Poland","workday - April 2020"
17,"Historic (April 2016-2019)",19789,20563,21153,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
18,"Apr-20",18004,18360,19072,"workday",1,"Severe","Poland","workday - April 2020"
18,"Historic (April 2016-2019)",19628,20491,21070,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
19,"Apr-20",18577,18938,20059,"workday",1,"Severe","Poland","workday - April 2020"
19,"Historic (April 2016-2019)",20231,21126,21939,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
20,"Apr-20",19479,19951,20457,"workday",1,"Severe","Poland","workday - April 2020"
20,"Historic (April 2016-2019)",21354,22135,22651,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
21,"Apr-20",18449,18940,19184,"workday",1,"Severe","Poland","workday - April 2020"
21,"Historic (April 2016-2019)",20207,20795,21370,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
22,"Apr-20",17303,17643,17984,"workday",1,"Severe","Poland","workday - April 2020"
22,"Historic (April 2016-2019)",18421,19077,19728,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
23,"Apr-20",16166,16474,17024,"workday",1,"Severe","Poland","workday - April 2020"
23,"Historic (April 2016-2019)",17004,17689,18402,"workday",1,"Severe","Poland","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",13468.6,15534,16926,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",12931.6,14678,16249.8,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",12667.6,14343,15809.4,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",12566.4,14165,15657.4,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",12574.4,14243,15701.2,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",12534,13820,15510.2,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",12594,13992,16342.6,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",13189.4,14829,17777.8,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",14124.4,15755,19005,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
9,"Historic (April 2016-2019)",14896,16598,19789.6,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
10,"Historic (April 2016-2019)",14952.8,17127,19962,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
11,"Historic (April 2016-2019)",14861.8,17151,19980.8,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
12,"Historic (April 2016-2019)",14893.4,17153,19795.8,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
13,"Historic (April 2016-2019)",14865.8,17131,19407.6,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
14,"Historic (April 2016-2019)",14572.2,16793,18754.2,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
15,"Historic (April 2016-2019)",14181.6,16444,18518.4,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
16,"Historic (April 2016-2019)",14018.8,16308,18234.8,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
17,"Historic (April 2016-2019)",14205.4,16439,18043.6,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
18,"Historic (April 2016-2019)",14490.8,16542,18004.6,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
19,"Historic (April 2016-2019)",15393.8,17451,18692.6,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
20,"Historic (April 2016-2019)",16215.2,18199,19322.8,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
21,"Historic (April 2016-2019)",15858.4,17450,18692,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
22,"Historic (April 2016-2019)",15242.4,16491,17389.8,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
23,"Historic (April 2016-2019)",14286.6,15386,16198.2,"weekend",1,"Severe","Poland","weekend - Historic (April 2016-2019)"
0,"Apr-20",4243,4582,4913,"workday",1,"Severe","Portugal","workday - April 2020"
0,"Historic (April 2016-2019)",4556,5037,5394.9,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
1,"Apr-20",4021,4304,4577,"workday",1,"Severe","Portugal","workday - April 2020"
1,"Historic (April 2016-2019)",4310.6,4748.5,5070.4,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
2,"Apr-20",3854,4164,4301,"workday",1,"Severe","Portugal","workday - April 2020"
2,"Historic (April 2016-2019)",4168.7,4586.5,4864.8,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
3,"Apr-20",3765,4083,4243,"workday",1,"Severe","Portugal","workday - April 2020"
3,"Historic (April 2016-2019)",4114.5,4505.5,4748.9,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
4,"Apr-20",3748,4039,4224,"workday",1,"Severe","Portugal","workday - April 2020"
4,"Historic (April 2016-2019)",4106.7,4483,4722.3,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
5,"Apr-20",3793,4085,4276,"workday",1,"Severe","Portugal","workday - April 2020"
5,"Historic (April 2016-2019)",4194.7,4557,4810.8,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
6,"Apr-20",3941,4142,4413,"workday",1,"Severe","Portugal","workday - April 2020"
6,"Historic (April 2016-2019)",4414.8,4778,5091.1,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
7,"Apr-20",4195,4366,4563,"workday",1,"Severe","Portugal","workday - April 2020"
7,"Historic (April 2016-2019)",4938.8,5264.5,5621.6,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
8,"Apr-20",4866,5001,5157,"workday",1,"Severe","Portugal","workday - April 2020"
8,"Historic (April 2016-2019)",5656.9,6064,6446.6,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
9,"Apr-20",5129,5261,5429,"workday",1,"Severe","Portugal","workday - April 2020"
9,"Historic (April 2016-2019)",5945.9,6360,6789.6,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
10,"Apr-20",5268,5433,5595,"workday",1,"Severe","Portugal","workday - April 2020"
10,"Historic (April 2016-2019)",6058.1,6409.5,6913.6,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
11,"Apr-20",5440,5647,5791,"workday",1,"Severe","Portugal","workday - April 2020"
11,"Historic (April 2016-2019)",6174.8,6488,7065.9,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
12,"Apr-20",5515,5701,5852,"workday",1,"Severe","Portugal","workday - April 2020"
12,"Historic (April 2016-2019)",6036.6,6307.5,6941.7,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
13,"Apr-20",5482,5598,5774,"workday",1,"Severe","Portugal","workday - April 2020"
13,"Historic (April 2016-2019)",5976.9,6209.5,6813.8,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
14,"Apr-20",5466,5625,5790,"workday",1,"Severe","Portugal","workday - April 2020"
14,"Historic (April 2016-2019)",6118.4,6363,6956.2,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
15,"Apr-20",5345,5517,5724,"workday",1,"Severe","Portugal","workday - April 2020"
15,"Historic (April 2016-2019)",6054.4,6330,6908.3,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
16,"Apr-20",5297,5447,5711,"workday",1,"Severe","Portugal","workday - April 2020"
16,"Historic (April 2016-2019)",6026.9,6308.5,6837.6,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
17,"Apr-20",5154,5368,5574,"workday",1,"Severe","Portugal","workday - April 2020"
17,"Historic (April 2016-2019)",5902.2,6122,6654,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
18,"Apr-20",5163,5336,5618,"workday",1,"Severe","Portugal","workday - April 2020"
18,"Historic (April 2016-2019)",5797.2,6050.5,6604.5,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
19,"Apr-20",5422,5638,5893,"workday",1,"Severe","Portugal","workday - April 2020"
19,"Historic (April 2016-2019)",5886.4,6235.5,6823.6,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
20,"Apr-20",5772,6040,6390,"workday",1,"Severe","Portugal","workday - April 2020"
20,"Historic (April 2016-2019)",6224.5,6690.5,7280.5,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
21,"Apr-20",5712,5857,6060,"workday",1,"Severe","Portugal","workday - April 2020"
21,"Historic (April 2016-2019)",6249.7,6589.5,7136.9,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
22,"Apr-20",5249,5419,5626,"workday",1,"Severe","Portugal","workday - April 2020"
22,"Historic (April 2016-2019)",5798,6154.5,6632.1,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
23,"Apr-20",4809,4958,5106,"workday",1,"Severe","Portugal","workday - April 2020"
23,"Historic (April 2016-2019)",5293.8,5605.5,5993.2,"workday",1,"Severe","Portugal","workday - Historic (April 2016-2019)"
0,"Historic (April 2016-2019)",4483.5,4909.5,5289.5,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
1,"Historic (April 2016-2019)",4211.6,4565,4945.5,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
2,"Historic (April 2016-2019)",4038.8,4386.5,4730,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
3,"Historic (April 2016-2019)",3957.2,4279.5,4581.2,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
4,"Historic (April 2016-2019)",3913.9,4210,4527.1,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
5,"Historic (April 2016-2019)",3906.2,4204,4517.4,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
6,"Historic (April 2016-2019)",3776.5,4132,4445.8,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
7,"Historic (April 2016-2019)",3808.3,4157,4531.2,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
8,"Historic (April 2016-2019)",4061.3,4534.5,4939.5,"weekend",1,"Severe","Portugal","weekend - Historic (April 2016-2019)"
